,Name,City,Country,Arena,Capactity,Logo URL,Division,City,State,,,,,,,,,,,,,,,,,,,,
players,Jusuf,Nurkic,C,25,213.36,290,24,68,2.3,5.1,0.773,11.1,0.523,0.4,0.103,3.4,35,7,8,3.2,80,44,1,1.4,82.2,IH,,,
players,Anfernee,Simons,SG,20,190.5,181,24,47,1,1.6,0.756,4.6,0.491,4.3,0.355,0.3,0,1.7,23,1.6,80,18.75,0.4,0.1,65.1,,,,
players,Anthony,Tolliver,PF,34,203.2,240,24,53,0.6,0.6,0.818,0.7,0.308,2.7,0.292,0.6,0,2.5,14,0.6,80,11.47058824,0.2,0.3,47.7,,,,
players,Gary,Trent Jr.,SG,21,195.58,209,24,56,0.3,0,0.6,1,0.333,2.2,0.423,0.3,0,1,5,0.4,80,22.61904762,0.3,0.2,25.8,,,,
players,Hassan,Whiteside,C,30,213.36,265,24,80,2,3.6,0.763,10.4,0.61,0,0,3.7,35,8.8,11,1.4,80,38.33333333,0.5,2.4,84.3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Sacramento Kings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Trevor,Ariza,SF,34,203.2,215,25,65,0.8,0.8,0.769,1.2,0.429,3.5,0.35,0.5,25,3.4,29,1.2,80,16.47058824,1.1,0.2,67.8,,,,
players,Marvin,Bagley III,PF,20,210.82,235,25,65,1,2.5,0.6,14,0.393,0.5,0,3,0,5,5,0,80,18.75,0.5,1,76.5,,,,
players,Harrison,Barnes,SF,27,203.2,225,25,53,1.6,4.7,0.796,8.1,0.513,3.7,0.352,1.1,30,4.2,23,2.3,80,25.09259259,0.9,0.2,106.2,PT,,,
players,Nemanja,Bjelica,PF,31,208.28,234,25,68,1.7,0.7,0.941,5.1,0.52,4.3,0.433,1.9,35,4.8,29,2.6,80,35.32258065,1,0.5,78.9,,,,
players,Bogdan,Bogdanovic,SG,27,198.12,220,25,59,1.8,2.3,0.68,5.5,0.458,7,0.373,0.3,30,2.5,32,4,80,25.09259259,1.2,0.1,82.5,,,,
players,Dewayne,Dedmon,C,30,213.36,245,25,68,1.5,0.6,0.846,2.6,0.564,2.3,0.229,1.2,0,2.8,12.5,0.4,80,8.333333333,0.4,0.5,43.5,,,,
players,Yogi,Ferrell,PG,26,182.88,178,25,53,0.7,1.6,0.871,3.1,0.532,1.6,0.29,0.2,0,1.1,14,1.8,80,18.26923077,0.5,0.1,42,,,,
players,De'Aaron,Fox,PG,22,190.5,185,25,56,4.1,6.9,0.71,10.9,0.459,3.3,0.333,0.6,0,3.4,51.5,7,80,21.59090909,0.8,0.6,96,CG,,,
players,Wenyen,Gabriel,PF,22,205.74,205,25,65,0.4,1.3,0.556,1.1,0.5,1.1,0.125,0.6,0,0.6,5,0.4,80,21.59090909,0.3,0.3,20.1,R,,,
players,Harry,Giles III,C,21,210.82,240,25,65,0.7,0.3,1,3.6,0.44,0,0.225,0.4,0,0.6,9.5,0.7,80,22.61904762,0.3,0.4,22.2,,,,
players,Buddy,Hield,SG,27,193.04,220,25,56,2.5,2.3,0.852,8.1,0.485,10.5,0.372,0.9,30,3.9,48.5,2.8,80,27.59259259,0.9,0.4,103.2,EX,,,
players,Richaun,Holmes,C,26,208.28,235,25,74,1,2.4,0.793,7.8,0.67,0,0.225,2.8,60,5.7,17,1,80,45.76923077,1.1,1.4,87.3,,,,
players,Justin,James,SG,23,200.66,190,25,62,0.5,0.5,0.167,2.7,0.5,1.3,0.214,0.2,0,1.6,23,0.8,80,18.15217391,0.4,0.5,38.1,R,,,
players,DaQuan,Jeffries,SG,22,195.58,230,25,35,0,0,0.6,0.5,1,0,0.25,0.5,0,0,5,0.5,80,21.59090909,0,0,16.5,R,,,
players,Cory,Joseph,PG,28,190.5,200,25,56,1.3,0.7,1,4.5,0.404,2,0.277,0.5,0,2,8,3.9,80,14.46428571,0.8,0.5,78.9,,,,
players,Caleb,Swanigan,PF,22,205.74,260,25,125,0.8,0.5,0.5,0.5,0.5,0,0.215,0.3,0,0.8,5,0,80,21.59090909,0.3,0.5,8.4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// San Antonio Spurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,LaMarcus,Aldridge,C,34,210.82,250,26,56,1.6,3.5,0.838,13.4,0.53,1.6,0.364,2.1,35,4.9,11,2.4,80,26.47058824,0.6,1.8,98.7,HH,,,
players,Marco,Belinelli,SG,33,195.58,220,26,41,0.4,1,0.714,2.9,0.295,3,0.333,0,0,1.6,14,1.5,80,4.393939394,0.2,0,48.6,,,,
players,DeMarre,Carroll,SF,33,198.12,215,26,50,0.8,1.3,0.714,1.2,0.308,1.1,0.25,0.6,0,2,12.5,0.9,80,11.89393939,0.2,0.2,32.7,,,,
players,DeMar,DeRozan,SF,30,198.12,220,26,50,2.6,5.8,0.813,15.6,0.514,0.6,0.357,0.5,30,5.1,39.5,4.8,80,23.33333333,1,0.5,102.6,PT,,,
players,Drew,Eubanks,PF,22,205.74,245,26,53,1,0.3,1,2.5,0.5,0,0.2,1.3,0,2,5,0.5,80,21.59090909,0,0.3,23.4,,,,
players,Bryn,Forbes,SG,26,187.96,205,26,41,0.7,1.6,0.838,4.3,0.505,6.6,0.362,0.3,0,2.2,39.5,2,80,18.26923077,0.5,0,80.7,EX,,,
players,Rudy,Gay,PF,33,203.2,250,26,53,1.7,2.3,0.889,5.9,0.559,3.2,0.274,1.3,25,4.6,26,1.9,80,16.89393939,0.4,0.6,69.3,,,,
players,Keldon,Johnson,SF,20,195.58,220,26,26,0,0,0.7,1,0,0,0.25,0,0,0,5,0,80,23.75,0,0,6,R,,,
players,Trey,Lyles,PF,24,205.74,234,26,59,0.8,0.4,0.556,1.7,0.5,2.1,0.375,1.4,25,4.7,12.5,1.3,80,22.29166667,0.3,0.3,51.9,,,,
players,Chimezie,Metu,PF,22,205.74,225,26,59,0,0.7,0.5,2,0.583,0,0,1.2,25,0.7,9.5,0.3,80,24.09090909,0,0.3,10.5,,,,
players,Patty,Mills,PG,31,185.42,180,26,47,1,1.6,0.784,3.6,0.518,4.9,0.416,0.2,25,1.2,32,2.3,80,20.32258065,0.9,0.2,70.2,,,,
players,Dejounte,Murray,PG,23,193.04,180,26,68,2.3,2.4,0.787,7.1,0.5,1.3,0.192,1.3,30,4.8,41,4.1,80,28.15217391,1.6,0.3,67.8,CG,,,
players,Jakob,Poltl,C,24,215.9,245,26,68,0.9,1.5,0.559,4.4,0.594,0,0,2.3,35,3.7,12.5,1.5,80,34.79166667,0.6,1.3,56.7,,,,
players,Lonnie,Walker IV,SG,21,195.58,204,26,50,0.4,0.8,0.385,2.9,0.457,1,0.375,0.4,0,0.9,24.5,0.5,80,20.11904762,0.3,0.1,24,,,,
players,Derrick,White,SG,25,193.04,190,26,44,1.2,2.5,0.788,5,0.481,2.4,0.392,0.5,0,1.8,24.5,2.9,80,19,0.4,0.7,71.7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Toronto Raptors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,OG,Anunoby,SF,22,200.66,232,27,86,1.2,1.4,0.606,5,0.588,3.8,0.398,1,35,4.6,33.5,1.7,80,44.09090909,1.3,1,90.3,,,,
players,Chris,Boucher,PF,27,205.74,200,27,89,0.4,1.4,0.69,2.7,0.526,1.6,0.324,2,30,2.2,9.5,0.5,80,25.09259259,0.3,0.7,35.7,,,,
players,Oshae,Brissett,SF,21,200.66,210,27,74,0.3,0,0.6,0.5,0,0.3,1,0,0,0.3,5,0.3,80,22.61904762,0.3,0,12.9,R,,,
players,Terence,Davis,SG,22,193.04,201,27,77,0.8,0.7,0.941,2.3,0.554,2.7,0.415,0.6,30,2.3,20,1.8,80,31.59090909,0.5,0.3,46.8,R,,,
players,Marc,Gasol,C,35,210.82,255,27,86,1.4,1.1,0.731,3,0.342,3.3,0.354,0.9,35,5.7,9.5,3.6,80,28.57142857,0.8,1.2,86.7,,,,
players,Dewan,Hernandez,C,23,208.28,235,27,149,0.3,0.7,1,1.3,0.25,0.3,0,0.7,0,1.7,15.5,0,80,20.65217391,0.3,0,9,,,,
players,Rondae,Hollis-Jefferson,SF,25,198.12,217,27,80,1.3,2.3,0.718,6.1,0.553,0.3,0.2,2.5,30,2.9,18.5,1.4,80,26.5,0.8,0.4,60.6,,,,
players,Serge,Ibaka,PF,30,213.36,235,27,86,2.1,2.5,0.829,8.2,0.461,2.5,0.343,1.7,0,5.1,20,1.3,80,13.33333333,0.4,0.9,66.3,,,,
players,Stanley,Johnson,SF,23,198.12,242,27,95,0.8,0,0.7,1,0.4,0.8,0.25,0.4,0,1,11,0,80,18.15217391,0.2,0,11.4,,,,
players,Kyle,Lowry,PG,33,182.88,196,27,74,3.1,5.7,0.905,5.3,0.507,8.2,0.346,0.6,35,4.2,84.5,6.8,80,29.39393939,1.2,0.4,111.6,CG,,,
players,Patrick,McCaw,SF,24,200.66,181,27,77,1.3,0.7,0.5,1.3,0.5,1,0.333,0.7,0,1.3,9.5,1,80,19.79166667,1,0,50.1,,,,
players,Malcolm,Miller,SF,26,200.66,210,27,68,0.2,0.6,0.167,0.2,0.5,1,0.5,0,0,0.7,5,0.4,80,18.26923077,0,0.2,17.1,,,,
players,Shamorie,Ponds,PG,21,182.88,175,27,83,0,0,0.7,1.5,0.667,0.5,0,0,0,0.5,20,1,80,22.61904762,0,0.5,12,R,,,
players,Norman,Powell,SG,26,190.5,215,27,77,1.7,2.7,0.828,5.5,0.571,4.8,0.36,0.5,30,3.3,59,1.5,80,28.26923077,1.1,0.3,84.9,,,,
players,Pascal,Siakam,PF,25,205.74,230,27,80,2.8,4.8,0.819,13.9,0.5,6.1,0.361,1.5,35,6.7,65,3.5,80,39,0.9,0.8,110.4,IH,,,
players,Matt,Thomas,SG,25,193.04,190,27,68,0.3,0.4,0.6,0.9,0.545,2.2,0.538,0.1,25,1,12.5,0.3,80,21.5,0.3,0,33.9,R,,,
players,Fred,VanVleet,PG,25,185.42,197,27,77,2.4,4.4,0.876,7.3,0.422,6.7,0.395,0.2,35,3.6,54.5,7,80,41.5,2,0.1,109.8,CG,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Utah Jazz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Bojan,Bogdanovic,SF,30,203.2,226,28,65,2.8,4,0.885,8.3,0.455,7,0.443,0.7,30,3.7,45.5,2,80,25.83333333,0.7,0.2,99.3,IH,,,
players,Tony,Bradley,C,22,208.28,248,28,83,0.4,0.9,0.688,3,0.611,0,0,1.4,25,2.1,9.5,0.3,80,24.09090909,0.1,0.4,27.3,,,,
players,Jarrell,Brantley,PF,23,195.58,250,28,128,0.5,0,0.6,0,0.45,0,0.2,0,0,2,5,0.5,80,20.65217391,0,1,13.5,R,,,
players,Mike,Conley,PG,32,185.42,175,28,65,2.1,3.5,0.795,7.4,0.365,5.1,0.374,0.8,25,2.7,26,4.6,80,17.34375,0.7,0.2,89.7,PT,,,
players,Ed,Davis,C,30,205.74,218,28,89,0.7,0.5,0.429,1.6,0.476,0,0,1.2,25,3.2,5,0.5,80,18.33333333,0.4,0.5,36.6,,,,
players,Dante,Exum,PG,24,195.58,214,28,68,0.9,0.2,1,1.5,0.471,0.5,0.333,0.3,0,0.8,8,0.6,80,17.29166667,0.1,0.2,22.5,,,,
players,Rudy,Gobert,C,27,215.9,258,28,92,2.3,5.6,0.612,8.2,0.683,0,0,3.5,65,10.1,14,1.4,80,50.09259259,0.8,1.8,102,IH,,,
players,Jeff,Green,PF,33,203.2,235,28,71,1,2.2,0.804,2.9,0.466,3.6,0.352,0.4,0,2.3,20,0.6,80,14.39393939,0.4,0.4,56.7,,,,
players,Joe,Ingles,PF,32,200.66,220,28,74,1.7,1.4,0.765,2.6,0.484,4.6,0.333,0.2,30,3.8,18.5,4.1,80,24.84375,1,0.1,84.6,,,,
players,Donovan,Mitchell,SG,23,185.42,215,28,71,2.4,5,0.841,14.5,0.481,6.2,0.364,0.9,35,3.9,26,3.7,80,38.15217391,1.2,0.3,103.8,CG,,,
players,Juwan,Morgan,PF,22,200.66,232,28,68,0.3,0,0.6,0,0.5,0,0.2,0,0,0.7,5,0,80,21.59090909,0,0,9,R,,,
players,Emmanuel,Mudiay,PG,23,190.5,200,28,71,1.7,1.4,0.806,4.5,0.52,1.5,0.324,0.3,0,2.3,14,2.4,80,20.65217391,0.3,0.3,48,,,,
players,Georges,Niang,PF,26,200.66,230,28,65,0.5,0.5,0.7,1.3,0.583,2.1,0.425,0.1,0,1.6,17,0.5,80,18.26923077,0.1,0.2,35.1,,,,
players,Royce,O'Neale,PF,26,193.04,226,28,74,0.8,0.6,0.857,1.7,0.476,2.8,0.443,0.1,35,4.5,23,2.6,80,35.76923077,0.8,0.2,85.2,,,,
players,Miye,Oni,SG,22,195.58,206,28,59,0.3,0,0.6,0,0.425,0,0.25,0,0,0.3,5,0,80,21.59090909,0,0,8.1,R,,,
players,Nigel,Williams-Goss,PG,25,187.96,190,28,62,0.1,0.3,1,0.6,0,0.1,0,0.1,0,0.1,5,0.3,80,19,0,0.1,9.3,R,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Washington Wizards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Bradley,Beal,SG,26,190.5,207,29,32,3.5,7.1,0.835,13.5,0.514,7.7,0.33,1,35,3.5,51.5,7,80,30.76923077,0.9,0.3,111,CG,,,
players,Davis,Bertans,PF,27,208.28,225,29,38,0.6,1.4,0.875,2.4,0.509,8.6,0.465,1,35,3.7,41,1.6,80,37.59259259,0.6,0.6,86.7,EX,,,
players,Isaac,Bonga,SF,20,203.2,180,29,41,0.6,0.7,0.769,2.1,0.568,0.8,0.267,0.7,25,1.8,18.5,1.3,80,26.25,0.7,0.2,46.5,,,,
players,Troy,Brown Jr.,SF,20,198.12,215,29,53,1,1.3,0.76,4.9,0.526,1.8,0.25,1.4,25,3.9,20,2.2,80,28.75,1.4,0.2,66.3,,,,
players,Thomas,Bryant,C,22,208.28,248,29,44,1.3,2.9,0.736,8.3,0.611,1.9,0.286,2.3,30,6.2,24.5,2.7,80,31.59090909,0.4,1,85.2,,,,
players,Chris,Chiozza,PG,24,180.34,175,29,53,0.8,0,0.8,1.9,0.118,1.2,0.455,0,0,1.2,18.5,2.9,80,17.29166667,0.9,0.2,34.8,,,,
players,Rui,Hachimura,PF,21,203.2,230,29,38,0.8,2.2,0.863,10.6,0.533,2,0.2,1.7,0,4.4,30.5,1.7,80,17.61904762,0.8,0.1,89.1,R,,,
players,Ian,Mahinmi,C,33,210.82,262,29,53,1.3,3.3,0.7,4.3,0.692,0.3,0,2,0,2.7,5,0.7,80,14.39393939,0.3,1.7,51,,,,
players,Garrison,Mathews,SG,23,195.58,215,29,23,0.5,0,0.7,0,0.425,1,0,0,0,0.5,5,1,80,20.65217391,0,0,21,,,,
players,Jordan,McRae,SG,28,195.58,179,29,41,1.1,1.5,0.895,4.5,0.517,2.5,0.394,0.2,0,2.2,9.5,2.8,80,16.96428571,0.6,0.3,54.3,,,,
players,C.J.,Miles,SG,32,198.12,220,29,44,0.4,2,0.75,2.4,0.333,3.5,0.314,0.4,0,0.8,14,1.2,80,14.84375,1,0.4,48.3,,,,
players,Justin,Robinson,PG,22,185.42,195,29,29,0.4,0,0.6,0.8,0.25,0.2,1,0.2,0,0.4,5,0.4,80,21.59090909,0,0,8.4,R,,,
players,Admiral,Schofield,SF,22,195.58,241,29,26,0.3,0.4,1,0.3,1,0.9,0.444,0.2,0,0.9,8,0.1,80,19.09090909,0,0,22.8,R,,,
players,Ish,Smith,PG,31,182.88,175,29,35,1.2,0.8,0.632,6.2,0.486,2.5,0.362,0.5,0,2.3,20,4.3,80,12.82258065,0.7,0.3,75.9,,,,
players,Isaiah,Thomas,PG,30,175.26,185,29,29,2.2,1.2,0.8,5.9,0.475,4.9,0.41,0.2,0,1.6,14,5.1,80,10.83333333,0.5,0.2,74.7,,,,
players,Moritz,Wagner,C,22,210.82,245,29,50,2,2,0.837,5,0.683,2.7,0.393,1.6,30,4.4,11,1.3,80,29.09090909,0.7,0.6,61.2,,,,
players,John,Wall,PG,29,193.04,210,29,59,3.8,5.7,0.714,12.1,0.467,4.6,0.336,0.5,30,3.1,57.5,9.2,80,23.87931034,1.5,1,103.2,CG,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// FREE AGENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Alex,Abrines,SG,24.9,198.12,190,-1,57,0.3,0.6,0.848,0.9,0.443,2.9,0.38,0.3,60,1.2,33,0.4,75,66,0.5,0.1,91,,,,
players,Quincy,Acy,PF,27.7,200.66,233,-1,57,0.9,0.9,0.817,1,0.384,4.2,0.349,0.6,60,3.1,31,0.8,75,61,0.5,0.4,85,,,,
players,Arron,Afflalo,SG,32.7,195.58,215,-1,65,0.6,1,0.882,3.2,0.446,1.9,0.403,0.1,60,1.6,31,0.9,75,51,0.2,0.1,64,,,,
players,Alexis,Ajinca,C,30.2,213.36,220,-1,81,0.8,0.5,0.725,2.25,0.511,0.05,0,1.2,55,3.4,28,0.3,75,53,0.5,0.6,40,,,,
players,Cole,Aldrich,C,29.7,210.82,245,-1,69,1.1,1.4,0.738,3.8,0.527,0,0,1.4,60,3.4,31,0.8,75,57,0.8,1.1,52,,,,
players,Rawle,Alkins,SG,20,195.58,217,-1,63,1.33,0.665,0.625,4.33,0.343,2.5,0.429,1.67,50,3,47,1.25,75,71,0.65,0.335,56,R,,,
players,Ike,Anigbogu,C,19.7,208.28,252,-1,81,0.4,1,0.833,1.6,0.444,0,0,1,45,0.8,33,0,75,69,0.2,0.6,50,,,,
players,Kostas,Antetokounmpo,SF,20.1,208.28,195,-1,50,1.3,2.2,0.516,3,0.601,0.5,0.133,0.8,65,2,36,0.4,75,78,0.2,1.1,71,R,,,
players,Carmelo,Anthony,SF,34.1,203.2,230,-1,46,1.3,2.5,0.767,8.9,0.437,6.1,0.357,0.9,90,4.9,50,1.3,75,63,0.6,0.6,95,HF,,,
players,Darrell,Arthur,PF,30.3,205.74,225,-1,61,0.8,0.2,0.667,1.3,0.583,1.2,0.348,0.2,60,0.6,36,0.5,75,55,0.4,0.2,50,,,,
players,Jamel,Artis,SF,25.5,200.66,213,-1,41,0.5,0.8,0.583,3.3,0.46,1.9,0.276,0.3,50,2.3,32,1.2,75,60,0.1,0.2,60,,,,
players,Omer,Asik,C,32,213.36,255,-1,57,0.5,0.7,0.308,1.2,0.409,0,0,0.5,60,2.1,25,0.2,75,52,0.1,0.2,50,IH,,,
players,Luke,Babbitt,SF,29,205.74,225,-1,41,0.4,0.4,0.773,1.2,0.525,3.1,0.385,0.1,60,1.8,28,0.6,75,58,0.2,0.1,61,,,,
players,Ron,Baker,SG,25.3,193.04,220,-1,61,0.6,0.9,0.769,0.9,0.346,1.1,0.333,0.2,60,0.9,29,1.6,75,65,0.9,0.2,60,,,,
players,Wade,Baldwin IV,PG,22.3,193.04,202,-1,61,1.2,1.4,0.787,2.3,0.625,0.7,0.259,0.1,50,1,56,0.7,75,66,0.3,0.1,65,,,,
players,Michael,Beasley,PF,29.5,208.28,235,-1,57,1.9,2.1,0.78,9.7,0.52,1.2,0.395,1.3,70,4.3,41,1.7,75,62,0.5,0.6,90,EX,,,
players,Jabari,Bird,SG,24,198.12,198,-1,72,0.6,1,0.579,2.25,0.632,1,0.429,0.75,60,1.5,47,1.6,75,68,0.4,0.1,65,,,,
players,Tarik,Black,PF,26.6,205.74,253,-1,89,0.7,1.2,0.582,2.3,0.638,0.2,0.091,1.2,60,2,26,0.3,75,63,0.4,0.6,62,,,,
players,Trevon,Bluiett,SG,23.7,198.12,215,-1,50,1.25,1,0.75,2.25,0.611,7,0.454,0.5,50,3,45,2.25,75,64,0.25,0.5,60,R,,,
players,Trevor,Booker,PF,30.6,203.2,240,-1,65,0.9,1.4,0.71,4.6,0.545,0.5,0.305,1.7,75,3,28,1.2,75,62,0.4,0.3,83,,,,
players,Isaiah,Briscoe,PG,22,190.5,210,-1,67,2.2,1.95,0.555,7.9,0.396,1.4,0.23,0.75,45,1.95,59,2.5,75,70,0.45,0.1,60,R,,,
players,Aaron,Brooks,PG,33.5,182.88,161,-1,45,0.8,0.5,0.784,2.2,0.429,1.6,0.371,0.3,65,0.6,39,1.5,75,52,0.3,0.1,78,,,,
players,MarShon,Brooks,SG,29.4,195.58,200,-1,53,2.3,1.65,0.87,5,0.457,2.3,0.594,1.1,60,1.9,57,2,75,57,0.9,0.4,85,EX,,,
players,Anthony,Brown,SF,25.7,200.66,215,-1,45,0.5,0.5,0.85,1.9,0.38,2.4,0.286,0.4,50,2.1,42,0.7,75,60,0.5,0.1,60,,,,
players,Markel,Brown,SG,26.5,190.5,190,-1,52,0.8,1.4,0.755,3.1,0.443,1.9,0.31,0.4,55,1.6,47,1.4,75,61,0.6,0.2,60,,,,
players,Lorenzo,Brown,PG,27.9,195.58,195,-1,65,2.6,0.5,0.684,5.7,0.466,3.1,0.289,0.3,50,3.6,25,3.4,75,55,1.3,0,55,,,,
players,Anthony,Brown,SF,25.7,200.66,215,-1,45,0.5,0.5,0.85,1.9,0.38,2.4,0.286,0.4,50,2.1,42,0.7,75,60,0.5,0.1,60,,,,
players,Markel,Brown,SG,26.5,190.5,190,-1,52,0.8,1.4,0.755,3.1,0.443,1.9,0.31,0.4,55,1.6,47,1.4,75,61,0.6,0.2,60,,,,
players,Dwight,Buycks,PG,29.3,190.5,190,-1,61,1.3,1.4,0.878,5.3,0.438,1.6,0.333,0.4,50,1,36,2,75,52,0.7,0.1,60,,,,
players,Omri,Casspi,SF,30,205.74,225,-1,69,0.7,1.3,0.725,3.5,0.595,0.4,0.455,0.6,65,3.2,36,1,75,59,0.3,0.4,64,IH,,,
players,Mario,Chalmers,PG,32.1,185.42,190,-1,57,1.8,2.1,0.855,3.8,0.456,2.9,0.351,0.2,75,2.2,38,3,75,59,1.2,0.2,80,,,,
players,Antonius,Cleveland,SG,24.4,198.12,195,-1,69,0.4,0.4,0.667,2,0.379,1.2,0.275,0.2,40,1,31,0.1,75,57,0.4,0.3,60,,,,
players,Kyle,Collinsworth,PG,26.7,198.12,210,-1,65,0.8,1.3,0.525,2.6,0.415,0.5,0.235,1,50,2.3,29,1.8,75,58,0.5,0.3,60,,,,
players,Jack,Cooley,PF,27.2,205.74,246,-1,45,0.4,2.7,0.737,3.9,0.481,0,0,2,50,2.3,26,0.9,75,57,0.3,0.1,40,,,,
players,Matt,Costello,PF,24.9,205.74,245,-1,58,1.38,1.85,0.667,5.16,0.537,1.38,0.111,2.15,50,4.92,27,1.77,75,61,1,0.85,50,,,,
players,Jordan,Crawford,SG,29.7,195.58,195,-1,45,1,0.2,0.826,2.6,0.458,2.8,0.317,0.4,70,0.4,29,2.6,75,62,0.2,0.2,60,,,,
players,Malcolm,Delaney,PG,29.3,190.5,190,-1,45,1.2,1.7,0.804,3,0.391,2.3,0.371,0.2,65,1.7,35,3,75,60,0.6,0.1,66,,,,
players,Angel,Delgado,C,23.7,208.28,230,-1,60,1.2,2,0.539,5,0.56,0,0,1.8,50,1.3,33,0.7,75,64,0.7,0.2,83,R,,,
players,P.J.,Dozier,PG,21.7,198.12,200,-1,71,1.8,0.71,0.4,5.71,0.501,1.29,0.556,0.43,50,2.71,42,1.71,75,68,1,0.29,60,,,,
players,Trevon,Duval,PG,19,190.5,195,-1,65,2.4,1.3,0.692,6,0.367,1.2,0.333,0,50,1.8,53,1.6,75,73,0.6,0.2,90,R,,,
players,Vince,Edwards,SF,22.2,203.2,225,-1,64,2.4,1.13,0.833,2.37,0.486,1.23,0.367,0.75,50,4,42,2.2,75,67,0.5,0.6,85,R,,,
players,Tyler,Ennis,PG,23.9,190.5,182,-1,65,0.7,0.5,0.759,3.1,0.476,1,0.317,0.4,60,1.4,34,1.9,75,68,0.6,0.2,66,,,,
players,Keenan,Evans,PG,21,190.5,183,-1,75,3.8,1.675,0.817,1.825,0.517,1.05,0.32,0.3,50,2.7,47,1.6,75,69,0.55,0.3,88,R,,,
players,Jawun,Evans,PG,21.9,185.42,185,-1,53,0.9,1,0.776,4.1,0.42,1.1,0.3,0.2,50,1.6,41,2.1,75,67,0.8,0.1,65,,,,
players,Kay,Felder,PG,23.3,175.26,177,-1,45,1,0.8,0.754,4.2,0.385,1.7,0.318,0.2,50,0.9,35,2.3,75,64,0.2,0.1,60,,,,
players,Marcus,Georges-Hunt,SG,24.3,195.58,218,-1,33,1,1,0.71,1.6,0.515,0.8,0.294,0.4,50,0.4,36,0.4,75,62,0.2,0,51,,,,
players,Jonathan,Gibson,PG,30.7,187.96,185,-1,53,0.8,0,0.724,2.8,0.459,3,0.368,0.1,50,1.1,40,1.4,75,50,0.4,0,50,,,,
players,Marcin,Gortat,C,34.4,210.82,240,-1,69,1.2,2,0.675,6.8,0.518,0,0,2.2,70,5.4,29,1.8,75,52,0.5,0.7,100,IH,,,
players,Rob,Gray Jr.,PG,24,185.42,185,-1,73,2.8,1.16,0.802,1.88,0.444,1,0.319,0.7,50,1.5,47,2.2,75,63,0.55,0.1,83,R,,,
players,Devon,Hall,SG,23,198.12,205,-1,70,1,1.25,0.894,2.35,0.45,1.95,0.4,0.4,60,2.4,47,1.55,75,70,0.45,0.05,40,R,,,
players,Daniel,Hamilton,SF,22.9,203.2,197,-1,43,3.8,2.4,0.744,6.36,0.349,2.57,0.222,1.07,50,4.57,53,4.86,75,65,0.64,0.07,60,,,,
players,Aaron,Harrison,SG,23.7,198.12,210,-1,57,0.3,1.9,0.765,2.9,0.385,4.8,0.209,0.4,50,2.2,40,1.2,75,64,1,0.2,50,,,,
players,Andrew,Harrison,PG,23.7,198.12,210,-1,45,1.4,2.8,0.78,5.1,0.467,2.5,0.331,0.4,65,1.9,41,3.2,75,71,0.7,0.5,68,,,,
players,Aaron,Harrison,SG,23.7,198.12,210,-1,57,0.3,1.9,0.765,2.9,0.385,4.8,0.209,0.4,50,2.2,40,1.2,75,64,1,0.2,50,,,,
players,Nigel,Hayes,PF,23.5,203.2,254,-1,49,0.2,0.3,0.7,2.4,0.412,1.8,0.289,0.4,50,2,32,0.7,75,64,0.4,0.6,50,,,,
players,Reggie,Hearn,PG,26.9,193.04,210,-1,43,1.7,0.5,0.65,0,0.4,4,0.35,0.2,50,2.5,36,1.75,75,57,0.5,0.2,50,,,,
players,Myke,Henry,SF,25.5,198.12,225,-1,69,1,0.5,0.767,2.6,0.431,2.9,0.328,0.5,40,1.4,38,1.1,75,55,1.6,0.3,60,,,,
players,Kevin,Hervey,SF,22,203.2,230,-1,65,3.2,2.1,0.807,4.8,0.472,3.45,0.289,1.5,50,3.1,47,1.1,75,67,0.6,0.3,40,R,,,
players,Isaiah,Hicks,PF,23.9,205.74,220,-1,45,2.4,1.35,0.667,7.5,0.492,1.4,0.222,1.5,50,4.6,33,1.2,75,63,0.3,0.6,60,,,,
